heart_rate,burned_calories,step,step_frequency,speed,m_speed,distance,m_activity,m_ambience,m_light,w_light,m_ble,m_screen_use,m_usage_stats,m_charging
0.0,0.0,0.0,0.0,0.0,0.1801392,0.0,4,0,0.031573106,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.17611375,0.0,4,0,0.0345753,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.17193636,0.0,4,0,0.035557862,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.16759512,0.0,4,0,0.036531612,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.16307662,0.0,4,0,0.03749671,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.15836582,0.0,4,0,0.0384533,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.15344556,0.0,4,0,0.039401535,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.040341564,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.04127352,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.042197548,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.043113776,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.044022337,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.055189814,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.07672278,0.0,4,0,0.06531501,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.36883363,0.0,4,0,0.074575976,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.083108716,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.40263557,0.0,4,0,0.091019444,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,4,0,0.09839273,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.34214,0.0,4,0,0.10529698,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,4,0,0.111788295,0.0,0,0,0.85101223,0
0.0,0.0,0.0,0.0,0.0,0.34706023,0.0,4,0,0.11791331,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.3068911,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.2997475,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.3136015,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.33159032,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.31992823,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.36480817,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.3259128,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.29211083,0.0,4,0,0.12371116,0.0,0,0,0.9347969,0
0.0,0.0,0.0,0.0,0.0,0.37647027,0.0,4,0,0.12371116,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.5172241,0.0,4,0,0.12371116,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.56976366,0.0,4,0,0.14811198,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.12160272,0.0,4,0,0.16802265,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.18484163,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.19940127,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.21223731,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.22371499,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.23409447,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.24356769,0.0,1,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.25228027,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.26034534,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.31708252,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.3541563,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.38174212,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.40371993,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.42198908,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.43762234,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.45128533,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.46341953,0.0,0,0,0.89295715,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.47433287,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.48424876,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.48080578,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.47725004,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.47357386,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.46976888,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.46582565,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.46173382,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.4574817,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.45305625,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.44844273,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.44362444,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.4487695,0.0,0,0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.4536818,0.0,0,0,0.0,0
